timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,returns,log_returns,ma_5,ma_5_slope,ma_10,ma_10_slope,ma_20,ma_20_slope,ma_50,ma_50_slope,ma_100,ma_100_slope,ma_200,ma_200_slope,volatility_10,volatility_20,volatility_50,high_20,low_20,price_position,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_position,volume_ma_10,volume_ratio,volume_price_trend,body_size,upper_wick,lower_wick,total_range,body_ratio,buy_pressure,sell_pressure,trade_intensity,hour,day_of_week,month,quarter,gap_up,gap_down,scenario_type
2024-07-11,57725.85,59650.0,57050.0,57339.89600046779,29761.05735,1720742399999,1728929618.0583844,2157661.0,15019.30135,872986677.1195273,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,385.9599999999991,1924.1500000000015,289.8899999999994,2600.0,0.1484461538461535,0.5046628946467858,0.4953371053532142,72.49947388041979,0,3,7,3,False,False,sideways
2024-07-12,57339.89,58526.68,56542.47,57889.102647535015,23652.4569,1720828799999,1360201319.0761504,1749738.0,11488.82545,661028735.6644312,0,0.009578089347471952,0.009532510258964413,,,,,,,,,,,,,,,,,,,,43.811356461199466,8.762271292239893,35.04908516895957,,,,,,,226.546752253081,549.2099999999991,637.5800000000017,797.4199999999983,1984.2099999999991,0.2767902590955591,0.4857349703066154,0.5142650296933846,73.9770082828055,0,4,7,3,False,False,sideways
2024-07-13,57889.09,59850.0,57756.63,59203.987082373955,15357.74519,1720915199999,900429281.1482327,1114391.0,7889.36244,462600767.8610776,0,0.022713850702519522,0.022459732008404867,,,,,,,,,,,,,,,,,,,,182.52828459931334,43.51547395365458,139.01281064565876,,,,,,,348.8429826208166,1314.9300000000003,645.9800000000032,132.45999999999913,2093.3700000000026,0.628140271428366,0.5137057779248126,0.4862942220751873,72.56214933984069,0,5,7,3,False,False,sideways
2024-07-14,59204.01,61420.69,59194.01,60797.9126920936,21178.33907,1721001599999,1273562988.611176,1456088.0,10479.46025,630300143.2598463,0,0.02692260586270856,0.026566568674145526,,,,,,,,,,,,,,,,,,,,416.28030503159243,118.06844016924215,298.2118648623503,,,,,,,570.1630203537263,1593.9000000000015,622.7799999999988,10.0,2226.6800000000003,0.7158190669516955,0.4948197408381563,0.5051802591618437,68.75364471157275,0,6,7,3,False,False,sideways
2024-07-15,60797.91,64900.0,60632.3,64724.13250477704,38690.9782,1721087999999,2435540879.0289335,2600425.0,19076.54212,1201411783.6666038,0,0.0645782007775082,0.06257866510267802,59991.00618544947,,,,,,,,,,,,,,,,,,,907.8781373788515,276.03037961116405,631.8477577676874,,,,,,,2498.6003521862176,3926.229999999996,175.86000000000058,165.61000000000058,4267.699999999997,0.919987346814443,0.4930488451698024,0.5069511548301976,67.21011256314011,0,0,7,3,False,False,sideways
2024-07-16,64724.06,65388.97,62373.24,65043.98578365925,42530.52915,1721174399999,2725231969.2884507,2484783.0,21595.04799,1384337933.3310027,0,0.00494179321536059,0.004929622635127183,61531.824142087775,1540.8179566383042,,,,,,,,,,,,,,,,,,1308.2023059107087,482.464764871073,825.7375410396357,,,,,,,210.1749014915861,319.9300000000003,344.9800000000032,2350.8199999999997,3015.730000000003,0.10608708339274403,0.5077540397825029,0.4922459602174971,58.4235148177083,0,1,7,3,False,False,sideways
2024-07-17,65044.0,66128.63,63854.0,64087.95027155014,29567.52954,1721260799999,1922412273.0882094,1868671.0,14616.17013,950725865.5856608,0,-0.014698292249324174,-0.014807382426065972,62771.593666890796,1239.7695248030213,,,,,,,,,,,,,,,,,,1530.673367972151,692.1064854912886,838.5668824808624,,,,,,,-434.57601909476995,956.010000000002,1084.6300000000047,233.98999999999796,2274.6300000000047,0.420292531092969,0.4943318010463718,0.5056681989536282,63.20010596326608,0,2,7,3,False,False,sideways
2024-07-18,64087.99,65133.3,63238.48,63987.89584265455,22568.7225,1721347199999,1449872437.6497972,1696742.0,11288.35191,725073622.705674,0,-0.0015612050076752038,-0.0015624249581070108,63728.37541894692,956.7817520561221,,,,,,,,,,,,,,,,,,1679.5489365930334,889.5949757116376,789.9539608813958,,,,,,,-35.23986413952151,100.06999999999971,1045.310000000005,749.439999999995,1894.8199999999997,0.052812404344475844,0.5001768225915313,0.49982317740846877,75.18112733230691,0,3,7,3,False,False,sideways
2024-07-19,63987.92,67386.0,63300.67,66660.01253293917,35634.72739,1721433599999,2331517674.368659,2184889.0,17971.06949,1176753281.038326,0,0.041759721195635535,0.04091132287816868,64900.79538711603,1172.4199681691098,,,,,,,,,,,,,,,,,,1990.2094863148013,1109.7178778322705,880.4916084825309,,,,,,,1488.0752861520004,2672.0800000000017,726.0,687.25,4085.3300000000017,0.6540671133054125,0.5043133708676311,0.4956866291323689,61.31347592722527,0,4,7,3,False,False,sideways
2024-07-20,66660.01,67598.0,66222.46,67139.96117589674,14386.92434,1721519999999,961878801.8482211,995093.0,6868.63454,459313955.2534891,0,0.0071999482856441865,0.007174152403324881,65383.96112133997,483.1657342239414,62687.483653394724,,,,,,,,,,,,,,,,,2249.210555349091,1337.6164133356347,911.5941420134563,,,,,27332.900963,0.5263592166625596,103.5875818515829,479.95000000001164,458.0399999999936,437.54999999998836,1375.5399999999936,0.34891751603007826,0.477422024171151,0.522577975828849,69.16648593426883,0,5,7,3,False,False,sideways
