timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,returns,log_returns,ma_5,ma_5_slope,ma_10,ma_10_slope,ma_20,ma_20_slope,ma_50,ma_50_slope,ma_100,ma_100_slope,ma_200,ma_200_slope,volatility_10,volatility_20,volatility_50,high_20,low_20,price_position,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_position,volume_ma_10,volume_ratio,volume_price_trend,body_size,upper_wick,lower_wick,total_range,body_ratio,buy_pressure,sell_pressure,trade_intensity,hour,day_of_week,month,quarter,gap_up,gap_down,scenario_type
2024-07-11,6.096,6.248,5.895,5.962614674606312,2350422.86,1720742399999,14266314.81401,84775.0,1081010.37,6565968.70662,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.1930000000000005,0.15200000000000014,0.008000000000000007,0.35300000000000065,0.5467422096317285,0.45992165426777726,0.5400783457322228,0.03606797799779739,0,3,7,3,False,False,sideways
2024-07-12,5.902,6.104,5.801,6.164741260471445,2711128.45,1720828799999,16061145.58148,95781.0,1372630.27,8134873.01214,0,0.033898985075449195,0.033337077963301785,,,,,,,,,,,,,,,,,,,,0.016124058131690155,0.003224811626338031,0.012899246505352124,,,,,,,91855.95290530226,0.20099999999999962,0.001000000000000334,0.10099999999999998,0.30299999999999994,0.6633663366336623,0.5062948124055132,0.4937051875944867,0.03532883143179734,0,4,7,3,False,False,sideways
2024-07-13,6.102,6.306,6.074,6.261695702261739,2003082.88,1720915199999,12463058.33448,83543.0,1021579.07,6357310.35747,0,0.015727252401000147,0.015604860755284578,,,,,,,,,,,,,,,,,,,,0.03630737472376122,0.00984132424582267,0.02646605047793855,,,,,,,42339.454615762676,0.1299999999999999,0.07399999999999984,0.02800000000000047,0.2320000000000002,0.560344827586206,0.5100033953662466,0.48999660463375333,0.04170721083692753,0,5,7,3,False,False,sideways
2024-07-14,6.233,6.357,6.159,6.328967917673918,2826709.6,1721001599999,17678789.87336,76142.0,1418253.43,8866245.26725,0,0.010743450114939268,0.010686149295079404,,,,,,,,,,,,,,,,,,,,0.05707319978206726,0.01928769935307159,0.03778550042899567,,,,,,,39915.02644415938,0.08700000000000063,0.03699999999999992,0.07399999999999984,0.1980000000000004,0.4393939393939417,0.5017329795745554,0.4982670204254445,0.02693661917021826,0,6,7,3,False,False,sideways
2024-07-15,6.32,6.543,6.295,6.536026059674875,5049392.8,1721087999999,32365747.32191,127556.0,2394517.92,15347155.90215,0,0.03271594116044407,0.032192167966556925,6.250809122937658,,,,,,,,,,,,,,,,,,,0.08920977262517926,0.03327211400749312,0.05593765861768614,,,,,,,131028.54734177173,0.1639999999999997,0.05900000000000016,0.025000000000000355,0.24800000000000022,0.6612903225806434,0.47421898332013307,0.525781016679867,0.025261651262306232,0,0,7,3,False,False,sideways
2024-07-16,6.486,6.513,6.126,6.333603067519383,4558393.8,1721174399999,28926424.01309,140931.0,2225905.16,14129314.79331,0,-0.030970346554212158,-0.03146006544836971,6.3250068015202725,0.07419767858261483,,,,,,,,,,,,,,,,,,0.09722366054826015,0.04606242331564653,0.05116123723261362,,,,,,,-103344.21477483051,0.14900000000000002,0.027000000000000135,0.2109999999999994,0.38699999999999957,0.3850129198966413,0.4883090969455075,0.5116909030544925,0.03091681109253878,0,1,7,3,False,False,sideways
2024-07-17,6.335,6.535,6.246,6.206158298977114,3182801.28,1721260799999,20409441.02157,113708.0,1596276.58,10243934.47959,0,-0.020122001202734774,-0.020327206090368807,6.333290209221405,0.008283407701132894,,,,,,,,,,,,,,,,,,0.09222785148122536,0.0552955089487623,0.03693234253246307,,,,,,,-41185.05680290361,0.08000000000000007,0.20000000000000018,0.008999999999999453,0.2889999999999997,0.2768166089965403,0.5015319649488139,0.49846803505118603,0.035725761678718444,0,2,7,3,False,False,sideways
2024-07-18,6.254,6.407,6.02,6.129263608762137,3370663.16,1721347199999,20942036.0067,115888.0,1582766.83,9841354.80016,0,-0.012390062662057888,-0.01246745945365295,6.306803790521485,-0.0264864186999203,,,,,,,,,,,,,,,,,,0.08112867704994642,0.06046214256899912,0.020666534480947296,,,,,,,-87297.75090647487,0.1609999999999996,0.15300000000000047,0.0730000000000004,0.38700000000000045,0.41602067183462377,0.4695713439369599,0.5304286560630401,0.03438136488251172,0,3,7,3,False,False,sideways
2024-07-19,6.092,6.48,5.978,6.331820618438999,2757057.53,1721433599999,17092640.49337,88094.0,1493081.34,9275795.77161,0,0.033047527828187206,0.03251319859331427,6.307374330674501,0.0005705401530162746,,,,,,,,,,,,,,,,,,0.08766659327259685,0.06590303270971867,0.021763560562878176,,,,,,,110861.4959543738,0.24600000000000044,0.14200000000000035,0.11399999999999988,0.5020000000000007,0.49003984063745043,0.5415488519022671,0.45845114809773296,0.031952180555332846,0,4,7,3,False,False,sideways
2024-07-20,6.337,6.397,6.224,6.302769961100329,1720991.41,1721519999999,10890692.56024,52953.0,902767.47,5714858.14562,0,-0.004588041748067151,-0.004598599115747229,6.260723110959592,-0.04665121971490915,6.255766116948625,,,,,,,,,,,,,,,,,0.08947241145680174,0.07061690845913529,0.018855502997666446,,,,,3053064.377,0.5636931284400493,-1357.6770353423417,0.0039999999999995595,0.0600000000000005,0.10899999999999999,0.17300000000000004,0.023121387283234443,0.5245624497335521,0.47543755026644785,0.030768892681457372,0,5,7,3,False,False,sideways
2024-07-21,6.332,6.445,6.1,6.441853961148968,2339766.13,1721606399999,14729938.84413,77880.0,1143809.7,7207426.34326,0,0.022067123012111,0.02182716771884318,6.282373289685509,0.021650178725916902,6.30369004560289,0.047923928654264536,,,,,,,,,0.023706261129893238,,,,,,,0.10096261759979619,0.07668605028726747,0.024276567312528724,,,,,3051998.704,0.7666340509691121,35837.251635875364,0.09799999999999986,0.015000000000000568,0.2320000000000002,0.34500000000000064,0.2840579710144918,0.4888564225861326,0.5111435774138674,0.03328537797066068,0,6,7,3,False,False,sideways
2024-07-22,6.43,6.476,6.08,6.107371394746452,2585309.02,1721692799999,16189745.26295,76605.0,1172894.72,7350320.76699,0,-0.05192333890519574,-0.053319913862845014,6.2626159088393765,-0.019757380846132655,6.297953059030391,-0.005736986572498992,,,,,,,,,0.028369803503333738,,,,,,,0.0821319747498066,0.0777752351797753,0.004356739570031298,,,,,3039416.761,0.8505937892996965,-134291.3239004664,0.33399999999999963,0.04600000000000026,0.016000000000000014,0.3959999999999999,0.8434343434343426,0.45367679876040506,0.546323201239595,0.029630887219818696,0,0,7,3,False,False,sideways
2024-07-23,6.095,6.165,5.799,5.872815110133852,2986487.42,1721779199999,17898039.147,107148.0,1390273.76,8338394.2035,0,-0.03840543982872313,-0.03916237227701537,6.21132620911372,-0.05128969972565667,6.259064999817603,-0.038888059212787596,,,,,,,,,0.03003068472985693,,,,,,,0.04773160252217501,0.07176650864825525,-0.024034906126080238,,,,,3137757.215,0.9517904717812911,-87693.77430774306,0.17799999999999994,0.07000000000000028,0.11799999999999944,0.36599999999999966,0.4863387978142079,0.4655213849854422,0.5344786150145578,0.035877599645137634,0,1,7,3,False,False,sideways
2024-07-24,5.917,5.997,5.654,5.789774129208807,2358741.13,1721865599999,13810419.50156,77804.0,1038934.4,6089588.24525,0,-0.014139893623035027,-0.014240814387638944,6.102916911267681,-0.10840929784603848,6.205145620971091,-0.05391937884651199,,,,,,,,,0.029517311064846317,,,,,,45.685340423962586,0.01361144229827449,0.0601354953782591,-0.04652405307998461,,,,,3090960.368,0.7631094705773336,-67369.82439918855,0.1689999999999996,0.08000000000000007,0.0940000000000003,0.34299999999999997,0.49271137026238954,0.44046139136938695,0.5595386086306131,0.03298539166101708,0,2,7,3,False,False,sideways
2024-07-25,5.747,5.779,5.54,5.79400971369883,2972357.49,1721951999999,16868022.73891,103777.0,1404441.52,7971995.8916,0,0.000731562992873025,0.0007312955311022275,6.001164861787382,-0.10175204948029926,6.130943986373487,-0.0742016345976042,,,,,,,,,0.02609273474565378,,,,,,45.79995606595526,-0.01293811173319348,0.04552077395596859,-0.05845888568916207,,,,,2883256.8370000003,1.0309027804448765,3619.781216074688,0.008000000000000007,0.02400000000000002,0.20699999999999985,0.23899999999999988,0.03347280334728038,0.47250087673673463,0.5274991232632654,0.03491403720755002,0,3,7,3,False,False,sideways
2024-07-26,5.755,5.891,5.726,5.800740988339438,2528303.82,1722038399999,14731225.61897,64349.0,1281901.66,7469244.17566,0,0.001161764472830118,0.00116109014670651,5.872942267225476,-0.12822259456190643,6.077657778455492,-0.053286207917994766,,,,,,,,,0.02542163393240271,,,,,,39.95465383778586,-0.033054633732576555,0.02980569241825956,-0.06286032615083612,,,,,2680247.839,0.9433097130835891,49204.1751242398,0.1120000000000001,0.02400000000000002,0.028999999999999915,0.16500000000000004,0.6787878787878793,0.5070204181394624,0.49297958186053764,0.025451450688390765,0,4,7,3,False,False,sideways
2024-07-27,5.867,5.942,5.715,5.8795051281544755,2061613.39,1722124799999,12055104.50057,66226.0,983835.65,5753295.07845,0,0.013578289389815534,0.013486930487794509,5.827369013907081,-0.04557325331839479,6.044992461373228,-0.03266531708226417,,,,,,,,,0.02593192798713171,,,,,,39.34568537367487,-0.042155571339638875,0.015413439666679874,-0.05756901100631875,,,,,2568129.05,0.8027686108686789,-14758.439130731065,0.041999999999999815,0.07500000000000018,0.11000000000000032,0.2270000000000003,0.185022026431717,0.4772163659647166,0.5227836340352833,0.03212338468562236,0,5,7,3,False,False,sideways
2024-07-28,5.825,5.844,5.67,5.730679229059274,1204090.29,1722211199999,6911612.14166,37155.0,567925.87,3260924.15182,0,-0.025312657417804862,-0.02563853368595125,5.798941837692165,-0.028427176214916194,6.005134023402943,-0.03985843797028554,,,,,,,,,0.02664843476718366,,,,,,34.04690262431474,-0.06067768168507914,0.00019521539632807137,-0.060872897081407217,,,,,2351471.7630000003,0.5120581539383766,-22118.053395708223,0.1070000000000002,0.019000000000000128,0.04800000000000004,0.17400000000000038,0.614942528735632,0.471663856702972,0.528336143297028,0.030857320508746896,0,6,7,3,False,False,sideways
2024-07-29,5.72,5.88,5.622,5.634122338885145,2552750.24,1722297599999,14741753.65262,73040.0,1276172.08,7377277.42598,0,-0.01684911793431143,-0.016992679193747615,5.767811479627432,-0.031130358064732633,5.935364195447557,-0.069769827955386,,,,,,,,,0.022846164876758973,,,,,,24.445219255361962,-0.08220036699314637,-0.01628390108156682,-0.06591646591157954,,,,,2331041.034,1.0951116701792047,-30804.43626442803,0.07099999999999973,0.16000000000000014,0.027000000000000135,0.258,0.27519379844961134,0.49992046225407466,0.5000795377459254,0.02861227818354842,0,0,7,3,False,False,sideways
2024-07-30,5.65,5.726,5.481,5.537674132779998,1921244.42,1722383999999,10784712.48248,60151.0,861000.94,4837876.13269,0,-0.017118585700471756,-0.01726680263347535,5.716544363443666,-0.05126711618376589,5.858854612615524,-0.07650958283203302,6.057310364782074,,,,,,,,0.02277651281124346,,,6.543,5.481,0.05336547342749318,26.007056311479275,-0.10581998739966991,-0.03419111834518744,-0.07162886905448247,6.057310364782074,6.634615743291717,5.480004986272431,0.04994682940287506,2351066.335,0.8171800137659663,-44213.44921224986,0.13100000000000023,0.07599999999999962,0.038000000000000256,0.2450000000000001,0.5346938775510212,0.4481475292977038,0.5518524707022961,0.03130835378041072,0,1,7,3,False,False,sideways
2024-07-31,5.519,5.559,5.335,5.3636850339217235,2644241.77,1722470399999,14491968.14833,81717.0,1291613.13,7079187.57328,0,-0.03141916528247013,-0.03192333578988248,5.629133172560123,-0.0874111908835431,5.7510377198928,-0.10781689272272388,6.027363882747845,-0.029946482034229227,,,,,,,0.019812873252856432,0.025095941186951402,,6.543,5.335,0.02374588900804925,25.297187233794148,-0.13699893449433276,-0.054752681575016504,-0.08224625291931625,6.027363882747845,6.682272492750719,5.372455272744971,-0.006695773035575973,2381513.899,1.1103196882916868,-62285.093332125194,0.1299999999999999,0.040000000000000036,0.05400000000000027,0.2240000000000002,0.5803571428571419,0.4884625697445207,0.5115374302554793,0.03090375506775237,0,2,7,3,False,False,sideways
