timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,returns,log_returns,ma_5,ma_5_slope,ma_10,ma_10_slope,ma_20,ma_20_slope,ma_50,ma_50_slope,ma_100,ma_100_slope,ma_200,ma_200_slope,volatility_10,volatility_20,volatility_50,high_20,low_20,price_position,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_position,volume_ma_10,volume_ratio,volume_price_trend,body_size,upper_wick,lower_wick,total_range,body_ratio,buy_pressure,sell_pressure,trade_intensity,hour,day_of_week,month,quarter,gap_up,gap_down,scenario_type
2024-07-10 08:00:00,6.158,6.174,6.086,4.946726766029905,1352681.48,1720612799999,8301097.31736,17971.0,708709.42,4348175.95237,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0470000000000006,0.016000000000000014,0.024999999999999467,0.08800000000000008,0.5340909090909154,0.5239292697346607,0.4760707302653393,0.013285463182359826,8,2,7,3,False,False,crash
2024-07-10 12:00:00,6.111,6.163,6.057,6.109938810086047,1490088.57,1720627199999,9098125.82775,21257.0,723884.87,4419899.97527,0,0.2351478258399342,0.21119065995320582,,,,,,,,,,,,,,,,,,,,0.09279184397029105,0.01855836879405821,0.07423347517623284,,,,,,,4389.067952871855,0.017999999999999794,0.034000000000000696,0.05399999999999938,0.10599999999999987,0.16981132075471525,0.4857998944317786,0.5142001055682214,0.01426559496392889,12,2,7,3,False,False,crash
2024-07-10 16:00:00,6.13,6.177,6.08,4.765975130500562,252360.16,1720641599999,1544717.85498,8885.0,115536.67,707472.91994,0,-0.21996352522662288,-0.24841459786186199,,,,,,,,,,,,,,,,,,,,0.05722377185506389,0.026291449406259347,0.03093232244880454,,,,,,,-947.019689998354,0.02400000000000002,0.04699999999999971,0.0259999999999998,0.09699999999999953,0.24742268041237256,0.45782452349055414,0.5421754765094459,0.03520761755738307,16,2,7,3,False,False,crash
2024-07-10 20:00:00,6.105,6.119,6.055,4.356562732596379,297117.98,1720655999999,1808546.78717,8864.0,165234.13,1006120.97901,0,-0.08590317546646176,-0.08981877820047073,,,,,,,,,,,,,,,,,,,,-0.0039547525336107725,0.020242209018285322,-0.024196961551896094,,,,,,,-437.94002947918716,0.008000000000000007,0.013999999999999346,0.0420000000000007,0.06400000000000006,0.125,0.5561229582942103,0.4438770417057897,0.029833266906297628,20,2,7,3,False,False,crash
2024-07-11 00:00:00,6.096,6.148,6.014,3.2265095155277237,248245.59,1720670399999,1509523.50372,10549.0,116816.6,710533.3659,0,-0.25939101223389893,-0.30028247478622627,4.681142590948124,,,,,,,,,,,,,,,,,,,-0.1419882718346761,-0.012203887152306966,-0.12978438468236914,,,,,,,-1343.6287469247382,0.03200000000000003,0.0519999999999996,0.04999999999999982,0.13399999999999945,0.23880597014925492,0.47056868160276283,0.5294313183972371,0.04249420906127678,0,3,7,3,False,False,crash
2024-07-11 04:00:00,6.064,6.144,6.053,4.51913617526538,163268.31,1720684799999,995469.95636,6700.0,72730.1,443515.60431,0,0.40062694795004683,0.3369199563440975,4.595624472795218,-0.08551811815290566,,,,,,,,,,,,,,,,,,-0.14540057453495958,-0.03884322462883749,-0.10655734990612209,,,,,,,1857.7693585092236,0.06899999999999995,0.01100000000000012,0.01100000000000012,0.09100000000000019,0.7582417582417561,0.44546366652536556,0.5545363334746345,0.04103674497518839,4,3,7,3,False,False,crash
2024-07-11 08:00:00,6.133,6.167,6.104,4.302785141319661,297114.03,1720699199999,1820312.25093,10368.0,146913.95,900417.57035,0,-0.0478744223575015,-0.049058343601698154,4.234193739041941,-0.36143073375327717,,,,,,,,,,,,,,,,,,-0.16367581640082296,-0.06380974298323458,-0.09986607341758838,,,,,,,1114.238168922203,0.022999999999999687,0.01100000000000012,0.028999999999999915,0.06299999999999972,0.36507936507936173,0.4944699178291917,0.5055300821708083,0.034895693077839504,8,3,7,3,False,False,crash
2024-07-11 12:00:00,6.157,6.248,5.981,4.52970317080664,843346.7,1720713599999,5183364.27686,28980.0,374363.53,2302835.57936,0,0.052737476316882415,0.05139389182849659,4.1869393471031575,-0.047254391938783336,,,,,,,,,,,,,,,,,,-0.1580270512209765,-0.08265320463078296,-0.07537384659019353,,,,,,,-20686.379418453504,0.15200000000000014,0.09100000000000019,0.02400000000000002,0.26700000000000035,0.5692883895131083,0.4439022883471294,0.5560977116528706,0.0343630917154238,12,3,7,3,False,False,crash
2024-07-11 16:00:00,6.005,6.044,5.936,4.609503626208118,434532.19,1720727999999,2603213.03573,17357.0,207079.28,1242813.18921,0,0.017617148937215443,0.017463765797821707,4.237527525825504,0.050588178722346555,,,,,,,,,,,,,,,,,,-0.14543465412529866,-0.0952094945296861,-0.05022515959561255,,,,,,,-4341.703813488728,0.05999999999999961,0.0389999999999997,0.009000000000000341,0.10799999999999965,0.5555555555555537,0.4765568230975017,0.5234431769024983,0.0399441063273126,16,3,7,3,False,False,crash
2024-07-11 20:00:00,5.945,5.956,5.895,4.369860763047767,363916.04,1720742399999,2154431.79041,10821.0,163106.91,965853.39749,0,-0.0519888653081475,-0.05338903134055196,4.466197775329514,0.2286702495040096,4.573670183138818,,,,,,,,,,,,,,,,,-0.15302825056597413,-0.10677324573694372,-0.046255004829030416,,,,,574267.105,0.6337051814938973,-2570.979592935292,0.0420000000000007,0.01100000000000012,0.008000000000000007,0.06100000000000083,0.6885245901639365,0.4481992879456482,0.5518007120543519,0.029734880605977138,20,3,7,3,False,False,crash
2024-07-12 00:00:00,5.902,5.94,5.832,3.8077025171974994,402417.16,1720756799999,2374263.58261,17352.0,179258.13,1058020.34244,0,-0.1286444297273649,-0.13770515320339008,4.3239110437159365,-0.1422867316135772,4.459767758255579,-0.1139024248832392,,,,,,,,,0.2007517113011968,,,,,,,-0.20207827023187086,-0.12583425063592915,-0.07624401959594171,,,,,479240.67300000007,0.8396974269335439,-545.3730780959005,0.007000000000000561,0.038000000000000256,0.06299999999999972,0.10800000000000054,0.06481481481481968,0.44545349408062024,0.5545465059193797,0.04311943357485054,0,4,7,3,False,False,crash
2024-07-12 04:00:00,5.894,5.922,5.84,3.379735205511662,263765.73,1720771199999,1550272.73133,7736.0,132808.78,780802.86758,0,-0.11239515423091007,-0.1192286285322353,4.139301056554337,-0.1846099871615996,4.186747397798139,-0.2730203604574397,,,,,,,,,0.18314516016193833,,,,,,,-0.27234472907630725,-0.15513634632400478,-0.11720838275230247,,,,,356608.389,0.7396509396193705,-1297.5752620865107,0.02800000000000047,0.02799999999999958,0.0259999999999998,0.08199999999999985,0.3414634146341527,0.5035103688413199,0.49648963115868006,0.029329056507833677,4,4,7,3,False,False,crash
2024-07-12 08:00:00,5.865,5.877,5.801,3.577504477855892,564702.35,1720785599999,3297002.04418,15203.0,265777.51,1551958.65934,0,0.05851620328767426,0.056868119258023535,3.9488613179641883,-0.19043973859014862,4.0679003325336724,-0.11884706526446642,,,,,,,,,0.17429290528730756,,,,,,,-0.30851668816541444,-0.1858124146922867,-0.12270427347312773,,,,,387842.608,1.4560090571585678,-3561.8798073644707,0.036000000000000476,0.011999999999999567,0.02799999999999958,0.07599999999999962,0.4736842105263244,0.470650617976001,0.529349382023999,0.026922147570308502,8,4,7,3,False,False,crash
2024-07-12 12:00:00,5.829,6.015,5.82,5.591373656738508,901667.64,1720799999999,5344085.79733,30378.0,519325.84,3079779.01584,0,0.5629256906170497,0.44655950751775025,4.145235324070265,0.19637400610607703,4.191381424947886,0.12348109241421312,,,,,,,,,0.24969858339735443,,,,,,53.4644486335157,-0.17269014967005614,-0.1831879616878406,0.010497812017784464,,,,,448297.574,2.0113150110421967,27379.51145651067,0.1770000000000005,0.008999999999999453,0.008999999999999453,0.1949999999999994,0.907692307692313,0.5759614928622702,0.4240385071377298,0.03369090632996433,12,4,7,3,False,False,crash
2024-07-12 16:00:00,6.005,6.102,5.974,3.8874770538190084,374699.91,1720814399999,2264776.5972,15765.0,166891.31,1008574.39934,0,-0.30473667251088277,-0.3634646167039072,4.048758582224513,-0.09647674184575195,4.2574781787770135,0.06609675382912794,,,,,,,,,0.2562513415876781,,,,,,45.18857077107654,-0.20022874282345438,-0.18659611791496336,-0.013632624908491014,,,,,460943.00600000005,0.812898569069513,-311.9379870129972,0.0039999999999995595,0.09700000000000042,0.027000000000000135,0.1280000000000001,0.03124999999999653,0.44539992016544655,0.5546000798345534,0.042073669032906894,16,4,7,3,False,False,crash
2024-07-12 20:00:00,6.0,6.104,5.956,4.070974453978975,203875.66,1720828799999,1230744.82883,9347.0,108568.7,655737.7276,0,0.047202182191583786,0.04612201944597303,4.101412969580809,0.052654387356295906,4.212662006648373,-0.0448161721286402,,,,,,,,,0.22405327722774887,,,,,,39.83356934763136,-0.2048847853915774,-0.19025385141028617,-0.014630933981291228,,,,,465003.74100000004,0.4384387522594146,3465.3086685552116,0.10299999999999976,0.001000000000000334,0.043999999999999595,0.1479999999999997,0.6959459459459458,0.5325240884566603,0.46747591154333973,0.04584657138571618,20,4,7,3,False,False,crash
