timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,returns,log_returns,ma_5,ma_5_slope,ma_10,ma_10_slope,ma_20,ma_20_slope,ma_50,ma_50_slope,ma_100,ma_100_slope,ma_200,ma_200_slope,volatility_10,volatility_20,volatility_50,high_20,low_20,price_position,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_position,volume_ma_10,volume_ratio,volume_price_trend,body_size,upper_wick,lower_wick,total_range,body_ratio,buy_pressure,sell_pressure,trade_intensity,hour,day_of_week,month,quarter,gap_up,gap_down,scenario_type
2024-07-11,12.791,13.191,12.291,12.347,2913398.11,1720742399999,37169659.23675,107979.0,1294707.51,16532788.47457,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.44400000000000084,0.40000000000000036,0.05599999999999916,0.9000000000000004,0.49333333333333407,0.44439773114289555,0.5556022688571044,0.03706290589994239,0,3,7,3,False,False,recovery
2024-07-12,12.343,12.829,12.228,12.743871750050152,3147280.64,1720828799999,39356669.04637,96307.0,1437528.25,17968222.35756,0,0.032143172434611955,0.03163739041611634,,,,,,,,,,,,,,,,,,,,0.03165928490428627,0.006331856980857253,0.025327427923429013,,,,,,,100176.66570988904,0.39700000000000024,0.08900000000000041,0.11500000000000021,0.6010000000000009,0.6605657237936766,0.45675248394753887,0.5432475160524611,0.030600067491915812,0,4,7,3,False,False,recovery
2024-07-13,12.743,13.136,12.7,13.028914294725748,1843029.13,1720915199999,23881659.38673,68977.0,878764.66,11390490.0785,0,0.02236702866022444,0.022120555158120055,,,,,,,,,,,,,,,,,,,,0.07884121498969421,0.020833728582624646,0.05800748640706956,,,,,,,40650.799492150734,0.27800000000000047,0.11499999999999844,0.04300000000000104,0.43599999999999994,0.6376146788990837,0.4768045418793788,0.5231954581206212,0.03742588702328324,0,5,7,3,False,False,recovery
2024-07-14,13.019,13.527,12.889,13.46026074442883,2749845.4,1721001599999,36209482.47733,80589.0,1447756.2,19066600.62203,0,0.033106860629031454,0.03257063166916961,,,,,,,,,,,,,,,,,,,,0.14931804263988013,0.04653059139407574,0.10278745124580439,,,,,,,90176.17585438874,0.42900000000000027,0.07899999999999885,0.13000000000000078,0.6379999999999999,0.6724137931034488,0.5264863981080536,0.47351360189194636,0.029306738480643312,0,6,7,3,False,False,recovery
2024-07-15,13.448,14.511,13.405,14.411497635862442,3174140.86,1721087999999,44282081.63383,120356.0,1588476.97,22156917.44768,0,0.07067001965971031,0.06828463909865343,13.198308885013436,,,,,,,,,,,,,,,,,,,0.27871544547002713,0.09296756220926602,0.1857478832607611,,,,,,,223285.04265020834,0.9459999999999997,0.1169999999999991,0.04300000000000104,1.1059999999999999,0.8553345388788425,0.5004431246318414,0.4995568753681587,0.037917661914978786,0,0,7,3,False,False,recovery
2024-07-16,14.399,14.622,13.814,14.227586374102216,3371919.54,1721174399999,48033949.20382,137471.0,1482865.64,21124088.66097,0,-0.012761426078478522,-0.012843552524772739,13.574426159833877,0.3761172748204409,,,,,,,,,,,,,,,,,,0.36224794879516686,0.1468236395264462,0.21542430926872067,,,,,,,-44040.633147144676,0.19299999999999962,0.22300000000000075,0.39199999999999946,0.8079999999999998,0.23886138613861344,0.43976898689581423,0.5602310131041858,0.04076935952036388,0,1,7,3,False,False,recovery
2024-07-17,14.208,14.504,13.73,13.762048460175318,2632485.26,1721260799999,37332174.45215,104790.0,1113508.43,15806320.86699,0,-0.032720793371832535,-0.03326809032555554,13.778061501858911,0.2036353420250343,,,,,,,,,,,,,,,,,,0.38642853292416923,0.19474461820599082,0.19168391471817842,,,,,,,-86909.44579332657,0.4710000000000001,0.2959999999999994,0.006999999999999673,0.7739999999999991,0.6085271317829465,0.4229875270032851,0.5770124729967149,0.03980649069237334,0,2,7,3,False,False,recovery
2024-07-18,13.737,14.003,13.414,13.621916867270167,2447987.26,1721347199999,33593451.20059,83011.0,1073259.18,14731266.78703,0,-0.010182466172144689,-0.010234662105333877,13.896662016367795,0.1186005145088842,,,,,,,,,,,,,,,,,,0.3897911024467735,0.2337539150541474,0.15603718739262612,,,,,,,-25661.36459488982,0.14400000000000013,0.266,0.17900000000000027,0.5890000000000004,0.24448217317487272,0.4384251493204258,0.5615748506795742,0.03390989869775712,0,3,7,3,False,False,recovery
2024-07-19,13.592,14.139,13.335,14.110222137334963,2608696.21,1721433599999,35873622.46963,91026.0,1155086.34,15894631.45384,0,0.03584703054810623,0.03521947902428506,14.02665429494902,0.1299922785812253,,,,,,,,,,,,,,,,,,0.42693665734917907,0.27239046351315377,0.1545461938360253,,,,,,,92694.78918781725,0.484,0.06299999999999883,0.2569999999999997,0.8039999999999985,0.6019900497512449,0.4427830023182347,0.5572169976817652,0.03489329253865094,0,4,7,3,False,False,recovery
2024-07-20,14.076,14.333,13.849,14.28596761433913,1546995.05,1721519999999,21803002.06585,57698.0,811082.73,11433342.01763,0,0.012455188535916317,0.01237826078300049,14.00154829064436,-0.0251060043046607,13.599928587828895,,,,,,,,,,,,,,,,,0.46519350727761477,0.310951072266046,0.15424243501156876,,,,,2643577.7460000003,0.5851899201151771,18793.418126598488,0.17099999999999937,0.0860000000000003,0.2270000000000003,0.484,0.35330578512396565,0.5242956207261297,0.4757043792738704,0.03729682263689208,0,5,7,3,False,False,recovery
